file_name,decision_id,sent_id,sent_text,mention_start,mention_end,mention_text,is_speaker,is_target
PV1982-11-18,,562,"Le Président déclare ouverte la séance à 10 heures, tous les membres étant présents, à l'exception de Monsieur Valéry GISCARD d'ESTAING qui est excusé.",111,135,Valéry GISCARD d'ESTAING,False,False
PV1982-11-18,,563,Monsieur le Président rappelle que l'ordre du jour est le suivant :,12,21,Président,True,False
PV1982-11-18,,565,Rapporteur : Monsieur Achille PERETTI,0,10,Rapporteur,False,True
PV1982-11-18,,565,Rapporteur : Monsieur Achille PERETTI,22,37,Achille PERETTI,False,True
PV1982-11-18,,567,Rapporteur : Monsieur Louis GROS,0,10,Rapporteur,False,True
PV1982-11-18,,567,Rapporteur : Monsieur Louis GROS,22,32,Louis GROS,False,True
PV1982-11-18,#L-82-128,568,Monsieur le Président donne la parole à Monsieur PERETTI.,12,21,Président,True,False
PV1982-11-18,#L-82-128,568,Monsieur le Président donne la parole à Monsieur PERETTI.,49,56,PERETTI,False,True
PV1982-11-18,#L-82-128,569,Monsieur le Président remercie Monsieur PERETTI pour son rapport très vivant et complet.,12,21,Président,True,False
PV1982-11-18,#L-82-128,569,Monsieur le Président remercie Monsieur PERETTI pour son rapport très vivant et complet.,40,47,PERETTI,False,True
PV1982-11-18,#L-82-128,571,Monsieur VEDEL demande à ses collègues de bien vouloir l'excuser s'il commence son intervention en leur racontant une anecdote.,9,14,VEDEL,True,False
PV1982-11-18,#L-82-128,573,"Très étonné par cette déclaration, Monsieur VEDEL a alors demandé à son interlocuteur de bien vouloir s'expliquer.",44,49,VEDEL,True,False
PV1982-11-18,#L-82-128,579,"En effet, Monsieur PERETTI expose que la loi du 19 juillet 1970 n'a été votée que dans la mesure où les amendements soutenus par Monsieur SANGUINETTI ont été adoptés.",19,26,PERETTI,True,False
PV1982-11-18,#L-82-128,579,"En effet, Monsieur PERETTI expose que la loi du 19 juillet 1970 n'a été votée que dans la mesure où les amendements soutenus par Monsieur SANGUINETTI ont été adoptés.",138,149,SANGUINETTI,False,False
PV1982-11-18,#L-82-128,580,"Ces amendements auraient une importance telle, selon le rapporteur, que le Gouvernement ne serait pas fondé à en demander le déclassement.",56,66,rapporteur,False,True
PV1982-11-18,#L-82-128,584,Monsieur VEDEL se souvient de son grand-père qui devait être maréchal des logis chef de la gendarmerie.,9,14,VEDEL,True,False
PV1982-11-18,#L-82-128,592,Monsieur VEDEL n'est pas convaincu par les arguments du rapporteur.,9,14,VEDEL,True,False
PV1982-11-18,#L-82-128,592,Monsieur VEDEL n'est pas convaincu par les arguments du rapporteur.,56,66,rapporteur,False,True
PV1982-11-18,#L-82-128,594,"Monsleur PERETTI précise que, lors de la discussion de la loi, en 1970, c'était Monsieur DEBRE, un des pères de la Constitution, qui était ministre de la Défense.",9,16,PERETTI,True,False
PV1982-11-18,#L-82-128,594,"Monsleur PERETTI précise que, lors de la discussion de la loi, en 1970, c'était Monsieur DEBRE, un des pères de la Constitution, qui était ministre de la Défense.",89,94,DEBRE,False,False
PV1982-11-18,#L-82-128,594,"Monsleur PERETTI précise que, lors de la discussion de la loi, en 1970, c'était Monsieur DEBRE, un des pères de la Constitution, qui était ministre de la Défense.",139,161,ministre de la Défense,False,True
PV1982-11-18,#L-82-128,596,"Ne serait-ce pas, tout simplement, parce que, d'après Monsieur DEBRE, il s'agissait de principes fondamentaux relatifs à l'organisation générale de la Défense Nationale.",63,68,DEBRE,False,True
PV1982-11-18,#L-82-128,597,Monsieur SEGALAT déclare qu'à ses yeux il n'y a aucun problème.,9,16,SEGALAT,True,False
PV1982-11-18,#L-82-128,600,"Il est surpris que Monsieur DEBRE se soit montré timide, en cette matière, lors de la discussion parlementaire.",28,33,DEBRE,False,True
PV1982-11-18,#L-82-128,602,Monsleur BROUILLET fait part de sa grande perplexité.,9,18,BROUILLET,True,False
PV1982-11-18,#L-82-128,603,"Il se déclare, cependant, séduit par la démonstration de Monsieur PERETTI.",66,73,PERETTI,False,True
PV1982-11-18,#L-82-128,606,Monsieur GROS déclare qu'il est difficile de résister à la séduction des arguments de Monsieur SEGALAT.,9,13,GROS,True,False
PV1982-11-18,#L-82-128,606,Monsieur GROS déclare qu'il est difficile de résister à la séduction des arguments de Monsieur SEGALAT.,95,102,SEGALAT,False,True
PV1982-11-18,#L-82-128,607,"Néanmoins, il parvient aux mêmes conclusions que Monsieur BROUILLET.",58,67,BROUILLET,False,True
PV1982-11-18,#L-82-128,611,Monsieur MONNERVILLE approuve pleinement le raisonnement que viennent de développer Messieurs GROS et BROUILLET.,9,20,MONNERVILLE,True,False
PV1982-11-18,#L-82-128,611,Monsieur MONNERVILLE approuve pleinement le raisonnement que viennent de développer Messieurs GROS et BROUILLET.,94,98,GROS,False,True
PV1982-11-18,#L-82-128,611,Monsieur MONNERVILLE approuve pleinement le raisonnement que viennent de développer Messieurs GROS et BROUILLET.,102,111,BROUILLET,False,True
PV1982-11-18,#L-82-128,612,"Monsieur JOXE, après avoir mûrement pesé le pour et le contre, estime, tout comme Monsieur BROUILLET, qu'il appartient, à présent, au Conseil constitutionnel, d'éviter tout laxisme et de défendre, dans le respect des textes, le domaine législatif des empiètements du règlement.",9,13,JOXE,True,False
PV1982-11-18,#L-82-128,612,"Monsieur JOXE, après avoir mûrement pesé le pour et le contre, estime, tout comme Monsieur BROUILLET, qu'il appartient, à présent, au Conseil constitutionnel, d'éviter tout laxisme et de défendre, dans le respect des textes, le domaine législatif des empiètements du règlement.",91,100,BROUILLET,False,True
PV1982-11-18,#L-82-128,613,"Monsieur LECOURT considère que le texte même de l'alinéa 13 de l'article 34 (""Principes fondamentaux de l'organisation générale de la Défense Nationale"") est extrêmement lâche.",9,16,LECOURT,True,False
PV1982-11-18,#L-82-128,616,Il rappelle que le texte du projet de loi soutenu par Monsieur DEBRE était extrêmement large.,63,68,DEBRE,False,True
PV1982-11-18,#L-82-128,617,N'est-ce pas une présomption quant à l'interprétation donnée par Monsieur DEBRE à l'alinéa 13 de l'article 34 ?,74,79,DEBRE,False,True
PV1982-11-18,#L-82-128,618,"Aucune autre observation n'étant présentée, Monsieur le Président invite Monsieur PERETTI à lire son projet de décision.",56,65,Président,True,False
PV1982-11-18,#L-82-128,618,"Aucune autre observation n'étant présentée, Monsieur le Président invite Monsieur PERETTI à lire son projet de décision.",82,89,PERETTI,False,True
PV1982-11-18,#DC-82-146,619,Monsieur le Président indique que le Conseil va examiner à présent la loi relative à l'élection des conseillers municipaux.,12,21,Président,True,False
PV1982-11-18,#DC-82-146,620,Monsieur le Président rend hommage aux scrupules de Monsieur VEDEL.,12,21,Président,True,False
PV1982-11-18,#DC-82-146,620,Monsieur le Président rend hommage aux scrupules de Monsieur VEDEL.,61,66,VEDEL,False,True
PV1982-11-18,#DC-82-146,621,"Monsieur VEDEL s'étant retiré, Monsieur le Président donne alors la parole au rapporteur, Monsieur GROS, qui présente le rapport suivant",9,14,VEDEL,False,True
PV1982-11-18,#DC-82-146,621,"Monsieur VEDEL s'étant retiré, Monsieur le Président donne alors la parole au rapporteur, Monsieur GROS, qui présente le rapport suivant",43,52,Président,True,False
PV1982-11-18,#DC-82-146,621,"Monsieur VEDEL s'étant retiré, Monsieur le Président donne alors la parole au rapporteur, Monsieur GROS, qui présente le rapport suivant",78,88,rapporteur,False,True
PV1982-11-18,#DC-82-146,621,"Monsieur VEDEL s'étant retiré, Monsieur le Président donne alors la parole au rapporteur, Monsieur GROS, qui présente le rapport suivant",99,103,GROS,True,False
PV1982-11-18,#DC-82-146,623,"Monsieur le Président remercie Monsieur GROS pour son exposé complet, détaillé et vivant.",12,21,Président,True,False
PV1982-11-18,#DC-82-146,623,"Monsieur le Président remercie Monsieur GROS pour son exposé complet, détaillé et vivant.",40,44,GROS,False,True
PV1982-11-18,#DC-82-146,625,Monsieur MONNERVILLE déclare approuver pleinement les conclusions de Monsieur le rapporteur.,9,20,MONNERVILLE,True,False
PV1982-11-18,#DC-82-146,625,Monsieur MONNERVILLE déclare approuver pleinement les conclusions de Monsieur le rapporteur.,81,91,rapporteur,False,True
PV1982-11-18,#DC-82-146,628,Monsleur JOXE se déclare en plein accord avec les conclusions de Monsieur GROS.,9,13,JOXE,True,False
PV1982-11-18,#DC-82-146,628,Monsleur JOXE se déclare en plein accord avec les conclusions de Monsieur GROS.,74,78,GROS,False,True
PV1982-11-18,#DC-82-146,629,"Monsieur LECOURT, lui aussi, partage le point de vue exprimé par Monsieur le rapporteur.",9,16,LECOURT,True,False
PV1982-11-18,#DC-82-146,629,"Monsieur LECOURT, lui aussi, partage le point de vue exprimé par Monsieur le rapporteur.",77,87,rapporteur,False,True
PV1982-11-18,#DC-82-146,635,"Monsieur LECOURT s'interroge sur le fait que le Conseil soulève d'office, aujourd'hui, cette question de catégorisation, alors que dans d'autres décisions il n'a pas jugé bon de soulever d'office d'autres moyens de constitutionnalité.",9,16,LECOURT,True,False
PV1982-11-18,#DC-82-146,637,"Monsieur PERETTI approuve, lui aussi, les conclusions de Monsieur GROS.",9,16,PERETTI,True,False
PV1982-11-18,#DC-82-146,637,"Monsieur PERETTI approuve, lui aussi, les conclusions de Monsieur GROS.",66,70,GROS,False,True
PV1982-11-18,#DC-82-146,641,"Monsieur PERETTI précise que dans la décision n° 82-144 DC du 22 octobre 1982 relative aux institutions représentatives du personnel le Conseil, tout en censurant une disposition qui instituait, au profit des syndicalistes et des syndicats, un régime d'irresponsabi1ité civile, avait cru bon d'atténuer la rigueur de sa censure en justifiant l'intention louable du législateur.",9,16,PERETTI,True,False
PV1982-11-18,#DC-82-146,643,Monsieur SEGALAT se déclare d'accord avec les conclusions de Monsieur GROS.,9,16,SEGALAT,True,False
PV1982-11-18,#DC-82-146,643,Monsieur SEGALAT se déclare d'accord avec les conclusions de Monsieur GROS.,70,74,GROS,False,True
PV1982-11-18,#DC-82-146,645,"Il estime qu'il est délicat de faire intervenir le principe de la souveraineté nationale qui s'exerce, d'une part, par le référendum et, d'autre part par les représentants élus du peuple (Président de la République et parlementaires des deux chambres).",188,214,Président de la République,False,False
PV1982-11-18,#DC-82-146,648,"Monsieur SEGALAT partage, par ailleurs, l'appréhension de Monsieur PERETTI quant au choc psychologique provoqué par cette décision.",9,16,SEGALAT,True,False
PV1982-11-18,#DC-82-146,648,"Monsieur SEGALAT partage, par ailleurs, l'appréhension de Monsieur PERETTI quant au choc psychologique provoqué par cette décision.",67,74,PERETTI,False,True
PV1982-11-18,#DC-82-146,651,"Monsieur SEGALAT s'interroge, enfin, sur le fait de savoir s'il n'appartient pas au Conseil de mentionner ouvertement qu'il a soulevé d'office le moyen.",9,16,SEGALAT,True,False
PV1982-11-18,#DC-82-146,652,Monsieur BROUILLET rend hommage à Monsieur GROS et déclare se rallier à ses conclusions.,9,18,BROUILLET,True,False
PV1982-11-18,#DC-82-146,652,Monsieur BROUILLET rend hommage à Monsieur GROS et déclare se rallier à ses conclusions.,43,47,GROS,False,True
PV1982-11-18,#DC-82-146,653,Il considère que la décision proposée par Monsieur GROS ne se fonde pas sur la notion de souveraineté nationale.,51,55,GROS,False,True
PV1982-11-18,#DC-82-146,654,Monsieur BROUILLET regrette enfin que le Parlement français ait cru bon priver nombreux des français résidant hors de France de leurs droits politiques.,9,18,BROUILLET,True,False
PV1982-11-18,#DC-82-146,655,"Monsieur le Président, aucun autre membre du Conseil ne souhaitant intervenir, constate que les conclusions présentées par Monsieur le Président GROS sont adoptées par le Conseil constitutionnel.",12,21,Président,True,False
PV1982-11-18,#DC-82-146,655,"Monsieur le Président, aucun autre membre du Conseil ne souhaitant intervenir, constate que les conclusions présentées par Monsieur le Président GROS sont adoptées par le Conseil constitutionnel.",135,144,Président,False,False
PV1982-11-18,#DC-82-146,655,"Monsieur le Président, aucun autre membre du Conseil ne souhaitant intervenir, constate que les conclusions présentées par Monsieur le Président GROS sont adoptées par le Conseil constitutionnel.",145,149,GROS,False,False
PV1982-11-18,#DC-82-146,656,Il demande à Monsieur GROS de bien vouloir donner lecture de son projet de décision.,22,26,GROS,False,True
PV1982-11-18,#DC-82-146,657,"Après lecture par Monsieur GROS de son projet, Monsieur le Président invite les membres du Conseil à présenter toutes observations qu'ils jugeront nécessaires quant à la forme de ce projet.",27,31,GROS,False,True
PV1982-11-18,#DC-82-146,657,"Après lecture par Monsieur GROS de son projet, Monsieur le Président invite les membres du Conseil à présenter toutes observations qu'ils jugeront nécessaires quant à la forme de ce projet.",59,68,Président,True,False
PV1982-11-18,#DC-82-146,658,"Monsieur LECOURT pense, comme le Conseil soulève un moyen d'office, qu'il serait opportun de répondre, en premier lieu, à la saisine des députés (article L. 262), avant d'examiner, dans un deuxième temps, le moyen soulevé d'office par le Conseil (article L. 260 bis).",9,16,LECOURT,True,False
PV1982-11-18,#DC-82-146,660,Monsieur GROS déclare ne pouvoir souscrire à la proposition deMonsieur LECOURT.,9,13,GROS,True,False
PV1982-11-18,#DC-82-146,660,Monsieur GROS déclare ne pouvoir souscrire à la proposition deMonsieur LECOURT.,71,78,LECOURT,False,True
PV1982-11-18,#DC-82-146,666,Monsieur GROS souhaiterait que le Conseil ne bouleverse pas leséquilibres de son projet.,9,13,GROS,True,False
PV1982-11-18,#DC-82-146,667,Monsieur SEGALAT considère que le problème soulevé par Monsieur LECOURT est délicat.,9,16,SEGALAT,True,False
PV1982-11-18,#DC-82-146,667,Monsieur SEGALAT considère que le problème soulevé par Monsieur LECOURT est délicat.,64,71,LECOURT,False,True
PV1982-11-18,#DC-82-146,672,Monsieur MONNERVILLE estime qu'il faut garder à l'esprit le fait que le Conseil constitutionnel est saisi de l'ensemble de la loi.,9,20,MONNERVILLE,True,False
PV1982-11-18,#DC-82-146,673,Il comprend les préoccupations de courtoisie à l'égard des parlementaires dont fait état Monsieur LECOURT.,98,105,LECOURT,False,True
PV1982-11-18,#DC-82-146,675,"Monsieur BROUILLET est sensible, notamment aux arguments de Monsieur GROS, rédacteur de la décision.",9,18,BROUILLET,True,False
PV1982-11-18,#DC-82-146,675,"Monsieur BROUILLET est sensible, notamment aux arguments de Monsieur GROS, rédacteur de la décision.",69,73,GROS,False,True
PV1982-11-18,#DC-82-146,678,"Monsleur GROS propose alors au Conseil d'inverser les deux parties essentielles de son projet, afin de satisfaire les suggestions de Messieurs LECOURT et SEGALAT.",9,13,GROS,True,False
PV1982-11-18,#DC-82-146,678,"Monsleur GROS propose alors au Conseil d'inverser les deux parties essentielles de son projet, afin de satisfaire les suggestions de Messieurs LECOURT et SEGALAT.",143,150,LECOURT,False,False
PV1982-11-18,#DC-82-146,678,"Monsleur GROS propose alors au Conseil d'inverser les deux parties essentielles de son projet, afin de satisfaire les suggestions de Messieurs LECOURT et SEGALAT.",154,161,SEGALAT,False,False
PV1982-11-18,#DC-82-146,679,"Il s'oppose cependant fermement à ce que le considérant final, même modifié, soit inséré en tête de la deuxième partie, comme le suggère Monsieur LECOURT.",146,153,LECOURT,False,True
PV1982-11-18,#DC-82-146,682,"Monsieur le Président constatant l'accord, du Conseil sur ce point, invite ses membres à formuler toutes autres observations.",12,21,Président,True,False
PV1982-11-18,#DC-82-146,683,Monsieur LECOURT fait valoir à nouveau qu'à ses yeux il est inutile de mentionner (page 4) la notion de souveraineté nationale.,9,16,LECOURT,True,False
PV1982-11-18,#DC-82-146,688,Monsieur GROS déclare ne pouvoir souscrire à cette affirmation de Monsieur LECOURT,9,13,GROS,True,False
PV1982-11-18,#DC-82-146,688,Monsieur GROS déclare ne pouvoir souscrire à cette affirmation de Monsieur LECOURT,75,82,LECOURT,False,True
PV1982-11-18,#DC-82-146,691,"Monsieur SEGALAT considère qu'il n'est nullement besoin, en l'espèce, de faire appel à la notion de souveraineté nationale.",9,16,SEGALAT,True,False
PV1982-11-18,#DC-82-146,697,"C'est pourquoi Monsieur SEGALAT considère que la référence au premier considérant de la page 5 au ""suffrage politique"" est ambiguë.",24,31,SEGALAT,True,False
PV1982-11-18,#DC-82-146,699,"Monsieur SEGALAT souhaiterait, pour que la décision gagne en force, qu'elle élimine, d'une part, la référence aux deux premiers alinéas de l'article 3 de la Constitution, que disparaisse aussi la notion de suffrage politique.",9,16,SEGALAT,True,False
PV1982-11-18,#DC-82-146,701,Monsieur GROS considère qu'il serait regrettable d'amputer l'article 3 de ses deux premiers alinéas.,9,13,GROS,True,False
PV1982-11-18,#DC-82-146,706,Messieurs PERETTI et BROUILLET considèrent qu'il est souhaitable que le Conseil cite l'article 3 de la Constitution dans son ensemble.,10,17,PERETTI,True,False
PV1982-11-18,#DC-82-146,706,Messieurs PERETTI et BROUILLET considèrent qu'il est souhaitable que le Conseil cite l'article 3 de la Constitution dans son ensemble.,21,30,BROUILLET,True,False
PV1982-11-18,#DC-82-146,707,"Pour Monsieur PERETTI, cette citation ne peut conduire les commentateurs et électeurs de la décision à en tirer des conclusions abusives.",14,21,PERETTI,True,False
PV1982-11-18,#DC-82-146,708,"Monsieur BROUILLET, quant à lui, considère que la non-citation des deux premiers alinéas de l'article 3 est véritablement injustifiée.",9,18,BROUILLET,True,False
PV1982-11-18,#DC-82-146,709,"Monsieur le Président constatant qu'aucun autre membre du Conseil ne souhaite intervenir, déclare close la discussion relative à la forme du projet proposé au Conseil par Monsieur GROS.",12,21,Président,True,False
PV1982-11-18,#DC-82-146,709,"Monsieur le Président constatant qu'aucun autre membre du Conseil ne souhaite intervenir, déclare close la discussion relative à la forme du projet proposé au Conseil par Monsieur GROS.",180,184,GROS,False,False
PV1982-11-18,#DC-82-146,711,"Ledit projet est adopté par le Conseil constitutionnel, Monsieur le Président, Messieurs MONNERVILLE, JOXE, GROS, BROUILLET et PERETTI votant pour, Messieurs LECOURT et SEGALAT s'abstenant.",68,77,Président,False,False
PV1982-11-18,#DC-82-146,711,"Ledit projet est adopté par le Conseil constitutionnel, Monsieur le Président, Messieurs MONNERVILLE, JOXE, GROS, BROUILLET et PERETTI votant pour, Messieurs LECOURT et SEGALAT s'abstenant.",89,100,MONNERVILLE,False,False
PV1982-11-18,#DC-82-146,711,"Ledit projet est adopté par le Conseil constitutionnel, Monsieur le Président, Messieurs MONNERVILLE, JOXE, GROS, BROUILLET et PERETTI votant pour, Messieurs LECOURT et SEGALAT s'abstenant.",102,106,JOXE,False,False
PV1982-11-18,#DC-82-146,711,"Ledit projet est adopté par le Conseil constitutionnel, Monsieur le Président, Messieurs MONNERVILLE, JOXE, GROS, BROUILLET et PERETTI votant pour, Messieurs LECOURT et SEGALAT s'abstenant.",108,112,GROS,False,False
PV1982-11-18,#DC-82-146,711,"Ledit projet est adopté par le Conseil constitutionnel, Monsieur le Président, Messieurs MONNERVILLE, JOXE, GROS, BROUILLET et PERETTI votant pour, Messieurs LECOURT et SEGALAT s'abstenant.",114,123,BROUILLET,False,False
PV1982-11-18,#DC-82-146,711,"Ledit projet est adopté par le Conseil constitutionnel, Monsieur le Président, Messieurs MONNERVILLE, JOXE, GROS, BROUILLET et PERETTI votant pour, Messieurs LECOURT et SEGALAT s'abstenant.",127,134,PERETTI,False,False
PV1982-11-18,#DC-82-146,711,"Ledit projet est adopté par le Conseil constitutionnel, Monsieur le Président, Messieurs MONNERVILLE, JOXE, GROS, BROUILLET et PERETTI votant pour, Messieurs LECOURT et SEGALAT s'abstenant.",158,165,LECOURT,False,False
PV1982-11-18,#DC-82-146,711,"Ledit projet est adopté par le Conseil constitutionnel, Monsieur le Président, Messieurs MONNERVILLE, JOXE, GROS, BROUILLET et PERETTI votant pour, Messieurs LECOURT et SEGALAT s'abstenant.",169,176,SEGALAT,False,False
PV1982-11-26,,712,Monsieur le Président indique que l'ordre du jour est le suivant :,12,21,Président,True,False
PV1982-11-26,,714,Rapporteur : Monsieur André SEGALAT,0,10,Rapporteur,False,True
PV1982-11-26,,714,Rapporteur : Monsieur André SEGALAT,22,35,André SEGALAT,False,True
PV1982-11-26,#L-82-129,715,"Monsieur le Président passe alors la parole au rapporteur, Monsieur SEGALAT qui présente le rapport suivant.",12,21,Président,True,False
PV1982-11-26,#L-82-129,715,"Monsieur le Président passe alors la parole au rapporteur, Monsieur SEGALAT qui présente le rapport suivant.",47,57,rapporteur,False,True
PV1982-11-26,#L-82-129,715,"Monsieur le Président passe alors la parole au rapporteur, Monsieur SEGALAT qui présente le rapport suivant.",68,75,SEGALAT,False,True
PV1982-11-26,#L-82-129,716,Monsieur le Président remercie Monsieur SEGALAT pour son rapport et lui demande de bien vouloir donner lecture de ce projet de décision.,12,21,Président,True,False
PV1982-11-26,#L-82-129,716,Monsieur le Président remercie Monsieur SEGALAT pour son rapport et lui demande de bien vouloir donner lecture de ce projet de décision.,40,47,SEGALAT,False,True
PV1982-11-26,#L-82-129,717,"Après lecture de son projet de décision, Monsieur le Président invite les membres du Conseil à formuler toutes les observations qui leur semblent utiles.",53,62,Président,True,False
PV1982-11-26,#L-82-129,718,Aucune observation n'étant présentée Monsieur le Président soumet le projet de décision de Monsieur SEGALAT au vote du Conseil.,49,58,Président,True,False
PV1982-11-26,#L-82-129,718,Aucune observation n'étant présentée Monsieur le Président soumet le projet de décision de Monsieur SEGALAT au vote du Conseil.,100,107,SEGALAT,False,True
PV1982-12-29,,720,"Monsieur MONNERVILLE, après avoir rappelé que l'ordre du jour porte sur l'examen, en application de l'article 61, alinéa 2, de la Constitution, de la loi de finances pour 1983, donne la parole à Monsieur SEGALAT qui présente le rapport suivant :",9,20,MONNERVILLE,True,False
PV1982-12-29,,720,"Monsieur MONNERVILLE, après avoir rappelé que l'ordre du jour porte sur l'examen, en application de l'article 61, alinéa 2, de la Constitution, de la loi de finances pour 1983, donne la parole à Monsieur SEGALAT qui présente le rapport suivant :",204,211,SEGALAT,False,False
PV1982-12-29,#DC-82-154,721,"Monsieur MONNERVILLE invite alors Monsieur SEGALAT à lire son projet de décision, après quoi il déclare ouverte la discussion sur le premier point.",9,20,MONNERVILLE,True,False
PV1982-12-29,#DC-82-154,721,"Monsieur MONNERVILLE invite alors Monsieur SEGALAT à lire son projet de décision, après quoi il déclare ouverte la discussion sur le premier point.",43,50,SEGALAT,False,True
PV1982-12-29,#DC-82-154,722,"Monsieur LECOURT craint que la mention ""Les membres du Parlement"", au dernier considérant de la page 2, laisse croire que le Conseil oublie les impératifs du travail de la Commission des finances.",9,16,LECOURT,True,False
PV1982-12-29,#DC-82-154,723,"Monsieur SEGALAT : en réalité, chacun sait que la Commission des finances dispose du projet et des annexes bien avant leur dépôt officiel.",9,16,SEGALAT,True,False
PV1982-12-29,#DC-82-154,725,"Monsieur GROS craint que la décision proposée n'institue le Conseil constitutionnel en juge de la valeur des dé1ais constitutionnels Ne serait-il pas préférable que la décision indique, comme le soutient le Président de l'Assemblée nationale, que les délais ont été respectés.",9,13,GROS,True,False
PV1982-12-29,#DC-82-154,725,"Monsieur GROS craint que la décision proposée n'institue le Conseil constitutionnel en juge de la valeur des dé1ais constitutionnels Ne serait-il pas préférable que la décision indique, comme le soutient le Président de l'Assemblée nationale, que les délais ont été respectés.",207,241,Président de l'Assemblée nationale,False,False
PV1982-12-29,#DC-82-154,727,Monsleur VEDEL ; il serait ubuesque d'annuler une loi de finances si le délai de l'article 38 de l'ordonnance n'était pas respecté.,9,14,VEDEL,True,False
PV1982-12-29,#DC-82-154,733,"La solution proposée par le rapporteur est la plus sage car elle laisse entendre que le Conseil n'annulerait pas une loi de finances si le projet, au lieu d'être déposé le premier mardi, était déposé le premier mercredi, par exemple.",28,38,rapporteur,False,True
PV1982-12-29,#DC-82-154,734,Monsieur SEGALAT : il faut distinguer l'article 47 de la Constitution de l'article 38 de l'ordonnance.,9,16,SEGALAT,True,False
PV1982-12-29,#DC-82-154,742,Monsieur PERETTI se déclare embarassé par le dernier considérant en ce qu'il serait de nature à mettre en doute la parole du Président de l'Assemblée nationale.,9,16,PERETTI,True,False
PV1982-12-29,#DC-82-154,742,Monsieur PERETTI se déclare embarassé par le dernier considérant en ce qu'il serait de nature à mettre en doute la parole du Président de l'Assemblée nationale.,125,159,Président de l'Assemblée nationale,False,False
PV1982-12-29,#DC-82-154,745,Monsieur VEDEL : les dispositions des articles 47 et 38 ne doivent pas être interprétées comme des textes destinés à des huissiers.,9,14,VEDEL,True,False
PV1982-12-29,#DC-82-154,747,Il y a une contradiction entre les affirmations du Président de l'Assemblée nationale et celles des députés saisissants.,51,85,Président de l'Assemblée nationale,False,False
PV1982-12-29,#DC-82-154,749,"Mieux vaut donc trancher en droit, comme le suggère le rapporteur.",55,65,rapporteur,False,True
PV1982-12-29,#DC-82-154,750,"Monsieur PERETTI considère, pour sa part, que le Conseil doit croire le Président de l'Assemblée nationale.",9,16,PERETTI,True,False
PV1982-12-29,#DC-82-154,750,"Monsieur PERETTI considère, pour sa part, que le Conseil doit croire le Président de l'Assemblée nationale.",72,106,Président de l'Assemblée nationale,False,False
PV1982-12-29,#DC-82-154,752,Monsieur VEDEL : il n'est pas rare que le droit mentionne des délais en laissant aux juges la faculté d'apprécier s'ils sont dépassés.,9,14,VEDEL,True,False
PV1982-12-29,#DC-82-154,755,Monsieur MONNERVILLE confirme les propos de Monsieur SEGALAT en ce qui concerne la pratique du dépôt de fait anticipé.,9,20,MONNERVILLE,True,False
PV1982-12-29,#DC-82-154,755,Monsieur MONNERVILLE confirme les propos de Monsieur SEGALAT en ce qui concerne la pratique du dépôt de fait anticipé.,53,60,SEGALAT,False,True
PV1982-12-29,#DC-82-154,756,Monsieur SEGALAT considère que le Conseil constitutionnel doit faire respecter les délais de l'article 47 de la Constitution.,9,16,SEGALAT,True,False
PV1982-12-29,#DC-82-154,759,Monsieur LECOURT n'éprouve aucune difficulté pour aller dans le sens des conclusions du rapporteur.,9,16,LECOURT,True,False
PV1982-12-29,#DC-82-154,759,Monsieur LECOURT n'éprouve aucune difficulté pour aller dans le sens des conclusions du rapporteur.,88,98,rapporteur,False,True
PV1982-12-29,#DC-82-154,761,Monsleur SEGALAT comprend les appréhensions de Monsieur LECOURT.,9,16,SEGALAT,True,False
PV1982-12-29,#DC-82-154,761,Monsleur SEGALAT comprend les appréhensions de Monsieur LECOURT.,47,63,Monsieur LECOURT,False,True
PV1982-12-29,#DC-82-154,763,"Il ajoute, pour répondre à Monsieur PERETTI, que la mention ""à le supposer établi"" constitue, à ses yeux, une courtoisie du Conseil à l'égard du Président de l'Assemblée nationale.",36,43,PERETTI,False,True
PV1982-12-29,#DC-82-154,763,"Il ajoute, pour répondre à Monsieur PERETTI, que la mention ""à le supposer établi"" constitue, à ses yeux, une courtoisie du Conseil à l'égard du Président de l'Assemblée nationale.",145,179,Président de l'Assemblée nationale,False,False
PV1982-12-29,#DC-82-154,764,Monsieur BROUILLET regrette la rédaction trop générale et péremptoire proposée par le rapporteur.,9,18,BROUILLET,True,False
PV1982-12-29,#DC-82-154,764,Monsieur BROUILLET regrette la rédaction trop générale et péremptoire proposée par le rapporteur.,86,96,rapporteur,False,True
PV1982-12-29,#DC-82-154,766,"Monsieur VEDEL réplique à Monsieur BROUILLET que, si un fait n'est pas établi, il ne peut avoir de conséquences, d'où l'emploi du conditionnel.",9,14,VEDEL,True,False
PV1982-12-29,#DC-82-154,766,"Monsieur VEDEL réplique à Monsieur BROUILLET que, si un fait n'est pas établi, il ne peut avoir de conséquences, d'où l'emploi du conditionnel.",35,44,BROUILLET,False,True
PV1982-12-29,#DC-82-154,768,"Monsieur SEGALAT propose alors la formule suivante avec l'agrément de Monsieur BROUILLET : ""le retard invoqué, à le supposer établi, n'a pu avoir pour effet de priver le Parlement..."".",9,16,SEGALAT,True,False
PV1982-12-29,#DC-82-154,768,"Monsieur SEGALAT propose alors la formule suivante avec l'agrément de Monsieur BROUILLET : ""le retard invoqué, à le supposer établi, n'a pu avoir pour effet de priver le Parlement..."".",79,88,BROUILLET,False,True
